redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.01,-4.09769,4.99728,0,1.72269,2.75617,4.84645,6.12138,11.0823,12.7481,33.1854,30.2433
0.909,0.0624894,10.2999,0,0.226517,1.03105,5.13183,6.19742,11.3007,14.3912,18.2869,12.615
0.46,-2.59892,9.6538,0,0.155581,1.87625,4.44815,4.71247,7.01799,8.58339,5.18228,3.34519
0.208,-0.50919,8.7478,0,1.38781,7.19385,12.7915,13.7081,16.8211,18.9563,10.2279,8.15381
0.474,-0.998404,9.5442,0,0.208776,1.88479,5.21445,5.95858,11.5713,15.2295,13.4594,11.1489
0.208,0.543031,9.4577,0,18.0823,85.3399,179.174,195.88,302.412,365.045,273.75,237.838
0.694,0.983913,10.5296,0,1.35387,7.01314,24.686,30.3233,57.7381,79.8724,95.8646,62.0124
0.321,-0.076988,9.19431,1,1.01191,4.41183,7.54744,7.66104,8.73305,9.88056,5.38581,4.81102
1.152,1.3767,9.6015,1,0.384799,1.05275,2.24968,2.42299,4.35216,5.97842,8.75353,9.55753
0.348,-0.196711,8.67722,1,0.754728,2.82221,4.57941,3.94447,5.31171,6.28317,3.46646,2.25741
0.661,0.551959,9.47507,1,1.24857,2.73209,5.21959,5.21077,6.64338,6.19965,7.90926,5.93857
0.474,-0.954152,10.4302,0,0.337369,7.66692,22.9642,25.3871,41.3259,51.388,38.8689,27.9294
0.22,-0.249131,8.63371,1,2.64031,9.18961,13.7981,14.5036,16.3232,17.1646,11.8378,9.44296
0.375,-0.174467,9.35639,0,0.458202,3.51465,8.85306,9.33195,20.6553,29.5952,22.1731,21.1677
0.596,0.276806,9.13867,1,0.731884,1.88834,3.35899,4.04321,7.5654,9.92693,16.3774,18.5982
0.094,-0.95318,7.95843,1,4.89108,17.0962,26.9035,29.362,32.3823,29.954,28.3952,20.7048
0.348,0.201779,9.3798,1,1.73019,7.82717,14.5548,14.6844,22.9386,29.4507,22.5656,22.1762
0.403,-1.58911,9.81652,1,-99.9,1.40532,6.57703,7.9802,16.2918,21.6384,20.5349,13.2548
0.661,0.822422,9.15773,1,1.4889,2.34958,2.90427,2.48659,3.42379,3.54582,2.87653,1.90151
0.389,0.162798,9.11801,1,1.38334,5.22296,9.16202,9.72872,11.9675,13.7329,9.8112,8.00263
0.01,-4.00127,5.50854,1,0.465925,3.03142,11.4411,13.8022,26.0904,32.6544,102.959,76.9664
0.22,0.0956139,9.18842,1,8.11097,76.585,208.384,241.742,458.686,575.042,718.997,638.636
0.694,0.525052,9.33012,1,0.911609,1.61275,2.77447,2.77225,3.23811,2.39898,2.90816,1.92381
0.612,0.729181,10.0545,1,1.75222,6.06029,13.7055,15.2173,25.7918,33.8891,31.832,22.8402
0.389,0.298797,9.55002,0,1.25385,6.53469,14.2057,15.9535,23.3529,29.0609,20.9605,17.7196
0.694,1.08729,10.6108,0,0.316712,4.3074,17.6098,22.0636,40.7745,51.8792,50.7253,32.5981
0.22,-0.917919,10.3115,0,4.52832,61.7243,150.317,171.576,279.903,336.142,276.552,218.124
0.596,0.872477,9.84904,1,3.01394,7.84102,13.2838,14.3103,17.0638,18.3232,16.7719,12.7316
0.02,-3.38809,5.85344,1,0.42499,1.00944,1.33629,1.37705,1.46525,1.82853,1.56609,1.31156
0.196,-2.4049,7.83289,1,0.185777,0.565674,0.713182,0.541043,0.464301,0.780421,0.139241,0.135669
0.335,-0.113042,8.23759,1,0.988869,1.20503,2.64374,1.45497,0.956903,1.5905,0.902649,0.853565
0.628,0.193308,9.78517,1,1.05585,3.11288,6.25328,6.53803,8.44443,10.3925,8.99908,6.19898
0.661,-0.688394,10.6202,0,0.211195,3.98893,18.3042,21.9218,41.0164,53.7163,65.6772,42.4521
0.116,-0.797497,8.15663,1,3.38505,11.588,16.9677,18.8482,20.1111,18.6272,17.5759,11.7698
0.348,0.269469,9.13129,1,1.91206,6.65043,11.1358,11.0862,13.2972,15.7057,8.61722,7.8133
0.565,0.901148,9.61046,1,3.49899,7.51616,11.3324,12.4273,14.5066,16.5763,13.0945,10.5925
1.068,1.05811,9.43703,1,0.574499,0.91151,1.78544,1.7634,2.1501,2.99938,4.87481,3.68721
0.504,0.134468,9.81532,0,0.74729,4.46373,10.6863,12.8327,21.2728,27.0596,23.9106,18.7299
0.781,1.09967,9.60006,1,1.82216,3.00416,5.90519,4.64136,5.43701,7.22546,7.13779,5.16162
0.661,-1.29623,10.8717,0,0.206214,5.82302,29.5544,35.8616,69.9829,94.6698,120.12,79.9665
0.612,-1.58576,10.4068,0,0.141314,2.91374,10.2182,11.5949,19.568,25.1882,19.7194,13.9098
0.375,-0.871688,10.4943,0,0.470172,12.1972,33.0691,37.83,66.6986,85.7638,48.8125,41.3412
0.645,-1.12519,10.2952,0,0.124212,2.14009,9.1561,10.3898,19.5187,26.2714,25.5522,16.9435
0.474,0.0238758,9.61468,1,1.02001,4.21023,8.21111,8.85254,11.7565,13.9317,10.1581,7.8179
0.519,-0.529212,10.7242,0,1.29354,21.3134,53.3765,60.3852,89.0289,106.513,100.724,71.9141
0.335,-1.49662,8.86145,0,0.146593,1.21151,1.90042,2.02443,2.35921,2.6352,1.91677,0.969308
0.729,0.829393,9.74695,1,1.79343,3.21403,7.20584,6.41515,8.00406,9.15397,10.2454,7.24669
0.335,0.419779,9.4319,0,2.93115,16.2314,34.7863,37.5514,57.3022,70.5898,50.6507,45.613
0.22,-0.132057,8.95036,0,3.66833,19.5808,35.2234,38.4146,51.0637,59.0088,43.3393,39.3143
0.504,0.517272,9.46009,1,2.22242,6.64028,10.6371,12.2922,13.5479,14.8949,12.2272,9.91197
0.909,0.501784,10.4947,0,0.0732859,0.850808,5.07086,5.84479,11.5254,15.5131,18.448,12.4023
0.781,0.438202,10.1573,0,0.150752,1.0133,4.49469,5.14097,9.4686,12.1585,12.3772,8.35682
0.817,0.498445,10.8412,0,0.16115,2.11504,12.6551,15.4076,29.6241,42.3084,50.6937,31.9317
0.375,0.419499,9.88411,0,1.17354,10.24,29.5464,35.0477,62.9331,82.6638,63.1899,49.7459
0.781,1.25732,10.2242,1,1.22565,3.82533,11.3382,12.2653,20.8157,27.7612,29.9492,20.6882
0.22,-0.51368,8.37529,1,1.96162,6.76665,10.0793,10.7877,12.0467,13.0452,12.5787,9.39464
0.361,0.161991,9.32554,1,1.22868,5.12691,9.66562,10.7716,12.5859,15.5649,10.3681,8.17542
0.22,-0.299994,8.80603,0,2.35901,14.952,31.4767,35.2787,57.7179,72.8436,49.5977,44.2401
0.474,-1.09372,10.1255,0,0.0764569,2.53109,9.13355,9.83605,18.69,22.9632,16.5745,11.7828
0.661,1.09844,10.5798,0,2.66836,12.0116,38.4747,45.1585,84.42,116.942,144.754,97.7447
0.519,0.725685,10.72,0,1.51278,20.7856,72.468,87.1638,171.042,218.079,274.39,200.41
0.22,-1.78228,10.3169,0,3.80239,44.7172,104.485,117.412,178.702,212.038,113.114,90.7701
0.389,0.244484,9.35545,1,0.977595,3.91262,7.39125,8.60118,9.25183,10.3453,6.91678,6.54523
0.375,-0.00972379,9.23306,1,1.18354,4.76092,7.823,7.71331,10.2566,12.0478,10.39,8.83442
1.958,1.33287,10.7172,0,0.246037,0.527073,1.23308,1.53344,7.65722,11.5807,21.0527,23.3443
0.504,0.514253,9.83361,1,1.90074,7.53887,15.7174,18.3866,25.4916,29.4652,26.8514,22.4594
0.519,-0.362679,10.8813,0,0.543032,15.4109,52.0806,58.5044,107.155,136.011,120.895,89.9171
0.612,-1.33784,10.3287,0,0.120176,2.57441,10.1416,11.036,21.1287,26.8093,24.1409,15.4685
0.89,0.703186,10.0733,0,0.217519,0.934765,3.97104,4.20263,8.67795,11.2591,14.3685,10.1178
0.335,0.11851,9.40774,1,1.56994,7.31628,12.9915,13.7576,16.9119,20.131,17.1586,17.6143
0.361,0.567576,10.0029,0,2.78216,20.4258,47.7882,54.8673,89.4589,111.845,81.0304,72.3454
0.348,0.103338,8.87121,1,1.19173,3.81843,6.54818,6.18508,7.92438,9.81454,5.90971,4.48771
0.549,0.96078,9.33056,1,2.88181,5.22555,6.4625,7.71849,7.58958,8.9637,7.12594,5.91751
0.746,-0.0243702,9.99096,1,0.0749846,1.10228,4.40768,5.33858,12.8136,17.9057,18.604,13.576
0.116,-2.85004,7.24075,1,0.124944,0.405683,0.419631,0.427638,0.404863,0.399521,0.223607,0.0495566
0.232,-0.802631,8.58266,0,0.691461,3.33259,6.03355,6.09259,8.09545,8.48524,5.09502,4.06902
0.417,0.956627,9.37916,1,5.91514,10.8652,15.055,16.6267,14.442,15.1081,9.70145,8.47769
1.217,-0.746742,10.7928,0,0.447315,1.38154,8.6346,10.6164,18.5537,24.2366,34.1839,31.0445
0.519,-0.308625,10.5029,0,0.248687,5.83038,19.5858,22.4928,37.5658,46.312,39.6563,27.9277
0.711,1.23603,10.7535,0,0.437337,5.05298,23.8103,28.6753,56.32,78.2911,89.2301,56.8117
0.729,0.819469,9.97603,1,1.23265,3.45659,9.01683,9.54333,14.5341,18.4536,21.1946,14.703
1.284,1.44783,10.3098,1,2.01413,2.70749,5.66501,6.05959,8.21676,8.70163,10.3427,9.5769
0.116,-2.25289,8.103,1,0.982936,2.66682,3.57234,3.49211,3.6221,2.60233,1.52777,0.713004
0.519,-1.07655,10.2472,0,0.191252,3.9304,11.9301,12.9271,22.0993,27.6087,22.9611,16.4275
0.445,0.31044,10.6874,0,1.55487,40.2459,116.488,134.325,238.402,298.006,306.901,242.572
0.116,-2.01329,8.81708,0,1.23227,8.05614,15.0804,16.5786,21.0386,18.9208,9.84487,6.23222
0.361,0.0587242,9.27589,0,0.55758,4.59043,9.41135,10.288,16.1835,19.1944,12.4592,10.347
0.474,-0.143785,9.51409,1,1.17198,4.93966,8.19608,9.04878,11.0718,12.5817,9.75941,7.58586
0.661,-1.87883,10.2478,0,0.180765,2.2487,8.43175,9.2685,16.2377,20.6403,22.2547,14.0378
0.909,0.901741,9.55864,1,1.19949,1.40436,3.39666,3.9265,2.94945,2.7758,3.63181,2.53967
0.729,0.588445,9.61121,1,1.0285,1.96897,4.10535,3.5129,4.45968,4.95451,4.46392,3.14168
0.22,-1.30174,9.37688,0,0.764195,6.81696,14.2826,15.9115,21.1207,23.8853,12.1117,9.04519
0.612,0.924215,10.1061,1,0.749469,4.65356,12.3954,14.0402,25.387,32.8692,33.7458,24.3382
0.729,0.72798,9.85525,1,1.11872,2.50031,6.05678,6.4354,7.91646,10.0442,9.80045,6.42925
0.361,0.514802,9.89362,0,2.73212,16.6217,38.2169,40.795,69.0332,90.3663,60.2643,58.8096
0.22,-0.462543,9.53442,0,1.45081,14.2508,30.8137,35.723,49.5493,57.6009,37.1876,28.7008
0.746,1.14533,9.62918,1,1.96528,3.71225,6.93359,6.36354,8.58127,10.0503,11.3305,7.66884
0.232,-0.530716,10.0845,0,2.64956,28.4202,65.3417,74.8533,107.946,127.172,66.0872,51.8417
0.519,0.307301,9.21325,1,1.27846,3.73112,5.68322,6.31857,6.81881,7.12574,5.66569,3.50123
0.417,-0.437009,8.28541,1,0.26809,0.457444,0.612898,0.796935,0.642577,0.707086,0.424794,0.210068
0.519,0.735293,10.1921,1,2.68524,11.637,25.1893,29.3034,40.8262,49.2968,40.0809,34.2776
0.116,-1.11079,8.29675,0,4.19293,14.2719,21.2429,22.3125,24.5424,23.1728,28.2508,21.0439
0.321,0.476569,10.0904,0,3.58782,47.1889,127.591,149.807,264.63,333.293,208.343,178.431
1.307,1.31842,9.83561,1,1.37067,1.57191,2.64286,2.32108,3.26781,3.04398,2.82311,2.48372
0.375,0.449613,10.2634,0,0.961143,14.2283,35.4748,40.1299,63.3809,80.393,49.9336,41.8594
0.504,-0.159206,10.2763,0,0.257196,4.64966,15.2738,17.7853,33.5407,42.4368,36.6526,25.1956
0.596,0.562172,10.1333,0,0.919552,4.94363,14.4478,16.2737,30.6294,39.7878,36.7423,28.3439
0.729,1.13824,10.1956,1,1.49023,4.80212,13.3379,14.8035,22.987,29.515,32.18,21.9648
0.853,1.12942,10.3504,0,0.629059,2.09253,8.63492,9.73425,19.324,27.6531,33.3137,20.3281
0.361,0.0488909,9.04871,1,1.33928,4.4604,6.44902,6.43236,6.86618,7.7092,4.72758,3.07847
1.307,1.23523,10.4312,1,0.379279,0.946826,3.16411,4.16123,10.1654,11.7667,21.1742,23.2945
0.375,0.510207,9.74297,1,2.54241,12.3232,27.977,33.1179,49.2302,63.5086,48.049,44.4645
0.335,-0.0603496,9.29221,0,0.880124,6.36092,13.4272,13.6284,22.7818,27.6924,17.4494,13.9547
0.645,-0.555241,10.5838,0,0.112133,2.75767,13.4869,14.9137,31.5578,42.1719,40.2211,26.743
1.261,1.41049,10.1251,1,1.82239,2.24115,4.65201,4.9521,5.56312,6.70141,8.55308,7.1421
0.361,0.629108,9.85361,0,3.84144,47.4462,135.471,156.466,316.331,430.87,425.104,376.92
0.504,-0.42697,10.0412,0,0.378106,6.57354,21.4834,25.0092,54.5911,73.1784,73.42,53.0779
0.781,0.594851,10.5186,0,0.141423,1.3963,8.39373,10.0053,23.9216,33.9282,48.168,30.6949
0.711,-0.0210224,9.37126,1,0.287924,0.611271,1.65681,2.00583,2.16663,2.91922,1.70914,0.908834
1.068,1.27784,10.3692,1,0.678928,1.35149,5.35307,5.62605,11.5918,13.6072,16.6926,12.6489
0.729,0.753669,9.71873,1,1.30731,2.56353,5.91903,5.92265,7.47604,8.57207,8.89551,6.33059
0.375,0.54942,9.63942,0,2.13413,15.8717,35.4676,39.6787,62.6353,78.171,49.1942,44.1077
0.116,-1.35196,8.07507,1,1.65365,5.5851,7.99708,8.099,11.6998,10.8061,11.8804,13.1579
0.22,0.267935,9.5353,0,7.87443,67.1701,155.125,179.526,281.407,328.467,222.6,186.017
1.152,1.30991,10.4633,1,0.825605,1.87039,6.88614,7.45853,15.3226,22.8708,42.4912,39.4463
0.504,-1.7239,10.345,0,0.0921948,3.55987,12.3952,14.306,26.003,33.3106,25.6317,17.3464
0.361,-0.652297,8.14132,1,0.223097,0.754291,0.863382,1.06665,0.941448,1.2557,1.31682,0.481962
0.348,-0.349862,9.20545,0,0.280845,2.42217,4.82529,5.1083,6.75973,7.31,3.62939,3.01691
0.208,-0.714353,8.13676,1,1.10331,3.64634,4.99866,4.87108,6.01382,5.07677,3.15558,2.03945
0.781,0.708102,9.6095,1,0.82308,1.57022,3.69844,3.341,4.68113,5.6684,6.34718,4.68159
0.321,-1.11022,8.37499,0,0.175477,0.7598,1.0986,1.24942,1.13459,0.738416,0.395069,0.374627
2.646,1.28992,10.3111,1,0.258863,0.474163,0.566852,0.81658,2.19719,2.61068,4.38609,4.97878
0.22,-1.09466,9.71468,0,1.3868,14.9044,33.3167,37.3739,55.7739,66.0343,36.2994,28.7995
0.948,1.30372,10.7416,1,0.280326,1.76936,10.873,13.0168,34.1639,57.8907,91.1525,65.344
0.746,0.369493,9.91294,0,0.139984,1.0529,3.88121,4.16267,7.31486,10.2918,8.72383,6.32695
0.361,0.70265,10.332,0,1.76444,21.7994,57.8919,65.886,119.809,155.258,98.2059,85.546
1.047,0.671407,10.8914,0,0.103953,1.21641,8.88476,10.2721,25.7733,36.7261,55.7364,39.8955
0.208,-1.72903,7.38982,1,0.139476,0.505871,0.31894,0.0736148,0.535525,0.403186,0.272237,0.130881
0.909,1.18091,9.98579,1,0.667795,1.81001,5.31747,6.3006,9.25128,12.7241,17.2734,13.6383
0.375,0.515544,9.36255,1,3.69516,13.4284,22.4182,22.6032,29.3892,32.3486,23.7667,21.0053
0.628,0.401444,10.4027,0,1.36692,9.50725,32.2408,38.2307,74.3882,101.487,134.86,89.5085
0.361,0.418949,9.81463,0,1.49373,9.67473,22.4413,25.3318,43.1693,54.8219,32.4724,27.7793
1.759,1.72139,10.1324,1,0.604361,1.26355,1.85428,1.83185,4.39903,5.60085,7.60749,7.79024
0.041,-3.78025,6.60926,0,0.23232,0.768759,1.01463,0.627122,1.28932,1.6688,0.632316,0.637017
0.348,0.656158,9.49329,1,4.90106,16.0535,25.9514,25.8987,29.8112,34.2432,21.0579,19.9826
0.519,0.50896,9.57806,1,1.99372,6.37842,10.6668,12.8706,14.7976,16.5383,14.416,11.3765
0.661,-0.372959,9.88192,1,0.621531,2.62433,6.46896,7.09334,10.9379,13.6396,12.3492,9.06076
0.375,0.187746,10.0524,0,1.1164,16.3093,38.6222,44.2639,67.8621,84.6205,57.1123,45.7844
0.232,-0.0145562,10.5202,0,8.73383,130.017,314.648,369.148,603.203,713.636,756.559,604.218
0.375,0.199132,9.58826,0,0.955307,5.544,11.6946,12.6502,20.4997,24.5631,16.736,14.6339
0.909,0.893021,9.85623,1,0.872757,1.36679,3.72671,4.04206,4.9867,5.76148,4.67053,3.47928
0.661,0.713488,10.2006,0,0.96924,5.86189,22.7323,26.9229,48.6498,64.3247,77.3381,51.6333
0.335,0.470275,10.3148,0,3.16264,46.4944,123.425,142.289,248.101,315.669,208.4,174.22
0.853,0.279444,11.0415,0,0.0501289,1.94359,14.1845,16.2854,36.258,52.1225,66.3503,45.3269
0.781,1.0602,9.76936,1,1.9399,3.31793,6.62171,6.09736,7.01518,8.68681,9.09943,6.31067
0.853,0.296554,10.7835,0,0.117804,1.82353,11.0859,12.5422,24.2954,33.7544,40.6454,27.1027
0.909,0.0380101,10.982,0,0.0210479,1.78324,11.9174,14.0771,29.8473,43.0876,56.6526,37.8645
0.519,-1.06221,10.14,0,0.151436,2.79983,9.10483,10.1625,17.2567,19.979,15.5569,10.481
0.375,0.505344,10.5789,0,2.15531,33.7402,81.3448,92.6494,146.258,184.376,135.998,112.156
0.967,0.861035,10.2871,0,0.143971,0.719928,3.70605,4.69208,8.88916,12.1013,16.82,13.4116
0.22,-1.7601,9.62696,0,1.03417,11.1694,24.3009,27.1102,38.5408,43.8516,25.2768,19.2332
0.348,0.299994,9.7148,0,1.22678,15.785,41.8327,48.5194,94.47,127.961,86.2483,72.7108
0.389,0.0970222,9.42045,0,0.646752,3.56498,8.09613,9.36381,14.4357,17.5907,16.9352,14.9179
0.375,-0.262369,8.77771,1,0.866674,2.88534,4.52296,3.64277,4.48997,4.86732,4.28378,3.24319
0.22,-1.57767,8.28509,1,0.552306,1.77502,2.38959,1.938,2.34078,2.45113,1.1976,1.21393
0.489,0.492715,10.4479,0,1.83979,15.5264,42.3683,49.0068,83.5924,103.847,86.3008,66.7721
0.361,0.0108764,10.3325,0,0.582352,12.0204,31.8659,36.5505,63.8723,84.3119,46.9747,38.3863
0.208,-0.6865,8.95624,0,0.917948,4.95666,9.23172,9.9104,12.5627,14.4785,7.66379,7.04971
0.89,1.17942,10.3196,0,1.12816,2.61188,10.7757,11.8655,21.9252,30.9719,41.5164,30.5419
0.348,-0.297404,8.5997,1,0.550669,2.07676,3.0643,3.10622,3.95152,4.11039,1.94864,1.54121
1.027,-0.273323,10.9403,0,0.205857,1.77185,14.4344,17.0763,36.829,56.0052,98.1475,80.5002
0.474,-0.492812,9.98962,0,0.116848,2.10976,7.53345,8.70266,17.8686,23.5753,19.465,11.8646
1.13,1.37317,10.2868,1,1.94507,2.80941,6.85663,7.09328,9.35084,11.7349,15.9863,12.8486
0.928,1.23555,10.1494,1,1.295,2.51042,7.53021,7.38897,12.5643,16.5994,20.7321,14.9076
0.519,-0.0609489,10.6866,0,0.338193,9.81844,35.7691,42.0798,77.8905,95.913,107.252,76.5298
0.781,0.914331,9.5815,1,1.44461,2.18438,4.67502,4.40757,6.34177,6.99628,17.4733,21.1056
0.645,-0.0424603,10.1369,0,1.03172,5.15789,14.6868,16.6687,29.8208,41.9771,44.8342,32.0729
0.474,-0.527005,9.54851,0,0.197367,1.75522,5.35208,6.25172,12.4304,15.4305,12.3075,9.86789
0.781,1.07054,9.86007,1,0.97788,2.60686,6.21582,6.51915,11.0552,13.9211,15.527,12.4673
0.375,-0.537655,8.67949,1,0.505847,1.42715,1.51552,1.47333,1.63943,0.962616,0.781218,0.335929
0.872,1.27129,9.702,1,1.8182,2.77432,6.00975,6.00945,7.16399,8.57012,9.07032,6.61098
0.835,0.55789,10.3056,0,0.0744342,0.859248,4.51758,5.31914,13.7362,21.5012,26.4507,18.7248
1.068,0.712959,10.2056,1,0.617664,1.33604,5.16439,5.60036,11.7407,17.8686,38.993,39.0627
0.853,1.00513,9.94034,1,1.72368,2.90805,7.46154,7.72969,8.86007,11.4962,14.3609,10.3485
0.361,0.130667,9.04826,1,1.4656,5.308,8.32218,8.07523,9.97225,11.3959,7.60792,6.28213
0.127,-0.6612,8.23845,1,3.84881,19.9956,37.9842,42.7467,58.1804,61.3451,59.1973,42.4956
0.711,0.579534,9.98898,0,0.400242,2.07475,7.7364,9.08493,21.6523,32.9166,48.3105,34.6458
0.375,0.0871654,10.147,0,0.422384,8.47332,21.2152,24.3226,38.0819,46.536,26.6452,21.1657
0.041,-2.07356,6.71603,1,1.58333,2.38547,2.40338,1.3612,2.06677,2.00383,1.4549,1.40634
0.489,-0.212968,9.17372,1,0.619373,2.15085,3.48286,4.04765,4.64832,5.41537,7.6191,5.83509
0.781,0.989829,10.5715,0,0.425776,2.73909,12.1978,14.3532,26.0633,37.4175,45.1231,30.4666
0.729,0.448694,11.084,0,0.302228,6.24095,35.1234,42.9269,82.3964,113.009,138.664,89.3096
1.068,0.904076,10.6041,0,0.706796,1.39258,6.63465,7.83731,17.2803,24.839,34.4183,26.7441
1.424,1.69202,10.3446,1,0.529245,1.06567,3.00475,4.21315,10.0264,12.9903,23.2699,26.1928
0.504,0.246396,10.304,0,0.6475,6.72716,20.4478,23.9831,45.672,58.0678,49.1033,36.4568
0.781,0.631856,10.7708,0,0.08981,2.21363,12.724,15.1139,30.413,44.1675,49.3311,32.5884
0.987,-0.0882543,10.8737,0,0.167701,1.51913,10.3591,11.4788,23.3285,31.3056,41.1714,31.3688
0.245,-0.438906,10.4023,0,3.51994,44.1656,106.916,121.901,182.446,214.339,123.41,99.547
0.116,-0.657267,8.71402,0,3.07259,16.1072,32.9641,37.3006,55.6707,56.892,42.9999,32.0772
0.519,-0.0211302,10.8509,0,0.47687,12.2539,43.6847,51.1989,99.1541,127.722,113.943,84.0698
0.519,-0.654286,9.90922,0,0.161097,2.23402,7.06405,7.83722,12.0438,15.0572,10.6077,7.30191
0.612,0.358615,9.55021,1,0.819102,2.46996,5.1211,5.35837,7.25604,8.19749,7.13325,4.76815
0.612,0.602504,10.1497,0,0.908817,4.9888,12.4502,14.0332,24.5953,32.4553,30.8071,21.8107
0.232,-0.156075,10.238,0,5.93841,81.0655,193.118,221.741,347.051,410.033,447.75,362.035
0.474,0.499946,10.1645,0,2.24369,17.0638,42.6151,50.0508,82.1961,100.029,96.9536,83.0914
0.489,-0.0773516,10.2017,0,0.296109,3.499,11.8918,13.9789,26.2858,31.7879,27.5001,18.3275
0.694,0.89193,10.0034,1,2.56527,5.69303,11.3049,11.8099,14.2101,16.113,17.192,12.2
0.519,-0.594852,10.4354,0,0.289089,6.88413,20.812,23.6422,39.3192,47.5793,44.9154,30.9857
1.523,0.537578,10.7108,0,0.355128,0.664634,2.04961,3.23095,8.16844,11.4231,18.2677,18.8096
0.661,-1.08518,10.4926,0,0.0933698,2.24641,11.2904,13.6939,31.2811,44.9244,50.1232,32.8294
0.817,1.18577,10.1806,1,1.64661,3.69536,10.3775,10.9209,16.4282,21.9863,26.8109,17.7135
0.208,-1.70157,9.30028,0,0.685182,6.62254,13.8768,15.4569,21.0621,23.8972,12.4456,9.82913
0.519,0.802909,9.67396,1,3.83592,11.5326,17.8911,21.0864,20.9834,24.1951,19.4269,14.5904
1.473,1.74197,10.7774,1,0.786956,1.6927,5.86815,7.65555,22.361,30.53,56.4715,57.1928
1.109,0.907858,9.89764,1,0.9095,1.17596,3.12317,3.06758,2.82349,3.60038,4.1111,3.3767
0.853,0.947351,9.86884,1,1.14508,1.99494,5.40552,5.55391,7.62347,8.7058,11.5859,8.32141
0.22,-0.31359,9.62499,0,1.4084,14.4082,34.7392,39.7409,66.3253,79.0703,47.4571,37.8897
0.375,0.524997,9.89458,0,2.10172,13.5527,33.5684,41.0432,70.6673,92.0259,73.1431,71.4776
0.645,-0.288487,10.3966,0,0.773173,4.7119,16.0904,18.2326,34.9626,46.7163,44.1016,30.3849
0.987,-0.387761,10.5331,0,0.504285,1.76833,10.3016,10.2297,19.6531,26.3661,29.1619,24.0805
0.389,0.109719,9.13898,0,0.924412,4.75074,9.89882,11.2112,16.5487,19.8199,13.3678,11.4263
0.208,-0.296629,8.86047,0,2.36185,11.7587,25.3873,29.0823,49.4107,58.9089,41.2514,36.1678
0.967,1.60082,10.5491,1,1.30483,3.83747,15.1211,17.1806,33.6451,50.4249,73.8708,51.5311
0.612,0.687971,9.83428,1,2.0518,4.83352,9.39503,10.2789,13.0304,15.2129,15.0606,10.3981
0.645,-1.85426,10.5114,0,0.106949,2.67133,11.6329,13.3226,24.1078,31.6828,27.8984,18.5782
0.474,-0.117507,8.98213,1,0.691578,1.99586,3.15844,3.19654,2.87117,3.56138,2.52613,1.97067
0.549,-0.454176,10.7274,0,0.217921,6.73747,28.9122,33.337,68.9826,87.3842,85.1966,58.5213
1.047,0.738537,10.8229,0,0.164313,1.15946,8.35905,9.54736,21.5625,30.9094,41.5487,28.6314
1.353,1.19147,10.2032,1,0.934063,1.62957,3.02605,3.63164,6.27461,6.345,8.73982,8.91895
0.661,0.33053,10.4273,0,0.303468,2.7258,11.8156,14.6,30.4803,41.7851,46.2585,31.0472
0.661,-0.806331,10.3706,0,0.493324,3.76566,13.9972,16.4083,28.5942,37.5758,38.4241,24.382
0.596,0.925865,10.3065,0,2.29866,9.50976,26.1681,30.0353,51.7736,67.7997,68.3348,49.593
0.389,0.197975,9.19593,1,1.20598,5.48186,10.7645,11.7562,16.1875,19.8338,14.107,12.4148
0.645,-1.34704,10.3447,0,0.477612,4.06403,14.4742,16.6685,37.9631,54.7733,62.7544,42.0303
0.729,0.872037,9.9151,1,1.32582,3.17579,7.99926,8.12104,11.9556,14.9798,15.5248,10.3762
0.928,0.997047,10.0722,1,0.991136,2.86662,10.9108,12.2072,22.655,31.1372,46.4365,34.3454
0.116,-3.02346,7.98178,1,0.861586,2.58169,3.4333,3.35366,3.38926,2.80377,1.69179,1.06864
0.853,1.19909,10.1449,1,1.12293,2.693,8.73615,9.24945,15.3656,21.5957,27.1959,19.0046
0.46,-1.16142,9.30942,1,0.49973,2.34798,4.04064,4.07134,4.77366,5.1921,5.01101,3.77169
0.361,0.107511,9.14666,1,0.491535,4.84177,13.4941,15.5681,33.8581,48.4342,33.3121,33.3526
0.817,-0.0822693,10.8841,0,0.137598,2.49469,14.0477,16.887,29.8915,42.3799,51.0436,29.2942
0.781,1.06503,10.051,1,0.945166,2.76651,8.11366,8.65571,12.9294,16.2133,21.1778,13.2236
0.208,-1.49425,6.70235,1,0.310017,0.651814,1.02094,1.37226,4.01426,4.60956,9.4735,9.11077
0.781,0.899182,10.2239,0,0.220006,1.82412,8.15265,9.79013,24.5698,37.055,52.4513,36.0424
0.909,0.952925,10.0056,1,1.21633,2.13677,5.76703,6.27409,8.09177,9.91175,11.7922,8.14882
0.474,0.0449686,9.16824,1,1.13809,3.89537,6.71121,6.7663,8.39141,9.38342,6.32802,5.092
0.245,-0.331215,9.09329,1,2.0588,7.31104,11.7674,12.3272,14.3646,15.034,8.4974,6.52024
0.361,-0.377647,9.09178,0,0.287751,2.42086,4.51833,4.61906,6.24923,7.33103,5.59402,4.43636
0.22,-1.58626,9.27602,0,0.560567,5.30373,11.2177,11.8519,17.1856,19.0005,10.8753,8.7938
0.661,-1.98443,10.2449,1,0.0765095,1.78879,8.86179,10.6611,25.5125,39.2905,53.5694,37.5322
