redshift,log_sfr,log_mass,is_star_forming,u_flux,r_flux,zpp_flux,yhsc_flux,h_flux,ks_flux,splash1_flux,splash2_flux
0.781,0.773263,9.47844,1,0.870844,1.56971,3.35155,2.94111,4.94922,5.76683,7.47336,5.52715
0.987,-0.195957,10.8957,0,0.0233175,1.04077,7.98315,9.18344,20.4024,29.4248,40.5882,27.5695
0.417,1.06934,9.5949,1,5.63692,14.6359,28.0935,31.884,30.7248,35.8129,37.439,50.1268
0.116,-0.702658,8.52858,1,2.49299,9.96929,16.2247,17.2764,20.1468,19.5567,9.93406,6.25802
0.729,0.712381,9.56994,1,1.39509,2.12218,4.40811,4.05749,4.60978,5.43567,5.81888,3.48665
0.853,1.26845,10.4504,1,1.01991,3.26517,12.6616,14.3768,26.8586,37.1838,50.5354,34.7677
0.694,-0.882313,10.2181,0,0.0576704,1.18309,5.25561,6.2052,11.1871,14.1366,12.4567,8.04194
0.138,-0.794095,9.7318,0,6.81241,49.7889,100.777,109.079,142.842,100091.96435842478,76.6192,56.6318
0.361,0.143225,10.0978,1,0.386516,7.32658,24.0632,28.3229,57.8861,77.101,47.4344,41.3969
0.22,-0.633234,8.76106,1,0.805168,3.44595,5.58466,6.19252,6.89095,7.8455,3.50496,2.7705
0.781,0.318257,10.3433,0,0.0108971,0.862591,4.75304,5.32447,10.6631,14.1937,14.1072,9.17913
0.853,-0.349324,10.6957,0,0.0229473,1.25366,7.83679,9.19971,18.946,25.6897,29.0019,19.2168
0.375,0.248179,9.23397,1,2.11177,11.5402,24.7641,29.7986,41.4426,49.6892,45.3173,44.4595
0.375,1.00714,9.43515,1,5.41917,15.4371,26.6502,22.7152,26.7383,30.7387,22.4822,25.579
0.361,-0.327198,9.47451,0,0.282164,2.79676,6.26718,6.71064,9.74056,11.9736,6.26158,4.85819
0.948,1.18283,9.9739,1,1.71971,2.50161,5.99506,6.77149,7.57498,9.24331,11.3556,9.04028
0.361,0.699846,9.39299,1,5.06271,16.7891,29.0949,29.9351,40.3332,47.9574,30.2955,28.9513
0.232,-0.301373,9.62759,0,1.28237,16.4367,42.3611,50.1489,92.1578,120.19,76.5327,64.1136
1.261,1.24024,10.0513,1,1.49132,1.7731,4.16932,3.89597,5.20626,5.40559,6.55211,5.86919
0.504,0.434217,10.618,0,0.602502,10.0602,34.2937,39.5233,72.7814,92.4816,69.851,52.1155
0.335,-0.0883901,9.00217,1,1.43994,4.86113,7.62908,7.69261,8.9209,10.2468,7.24942,6.7571
0.987,1.17119,9.74128,1,0.613533,1.2731,3.50191,3.94259,7.42686,9.72103,13.3541,11.1803
0.799,0.883461,9.93581,1,1.30634,2.48762,6.96839,6.67249,9.20631,10.6556,10.8872,7.2649
0.22,-1.12625,8.73278,1,0.809329,3.205,4.69364,4.34619,5.65052,4008.3112210846834,2.60771,1.83475
0.519,0.600447,10.8723,0,0.793562,20.0683,78.6781,91.2989,185.965,239.694,300.724,213.435
0.22,-0.118254,8.60581,1,3.04762,10.5442,15.9113,16.6744,19.1358,20.7763,12.632,10.1637
0.711,0.75601,9.81163,1,1.26987,2.88402,6.08367,6.23729,8.3313,8.49791,8.33591,6.59321
0.711,0.662387,10.1724,0,0.335381,2.20483,8.09328,9.87328,19.6411,20032.213248588272,32.5315,21.9296
0.474,1.16584,9.54469,1,8.03518,12.3412,17.2205,19.358,14.6869,16.3668,14.0451,10.0438
1.007,0.567246,9.91442,1,0.684149,1.03565,3.19318,3.56418,3.82026,4.35507,4.5426,3.21716
0.375,-0.199989,9.14585,0,0.337815,1.85242,3.62478,3.92115,5.12082,5.71143,3.20549,2.84945
0.711,0.164516,10.3826,0,0.118536,1.59516,7.51582,9.10042,16.9086,15308.32380848379,22.4074,14.1809
0.694,0.605346,10.5251,0,0.13043,2.2968,10.9467,12.9536,25.6676,35.3671,36.8202,22.8126
1.759,1.83108,10.1615,1,0.95277,1.67595,2.40572,2.64457,4.50855,5.26765,7.56612,8.1877
0.612,0.703066,9.8466,1,1.84541,4.80902,9.60171,10.6497,13.2283,15.6817,13.8638,9.79537
0.612,-0.430067,9.49108,1,0.48114,1.44824,3.10051,3.37474,4.511,3884.470772333221,4.59972,3.2783
0.987,0.9334,10.1094,1,1.02636,1.93455,5.59234,5.80004,7.1137,8.71105,10.7694,7.83831
0.474,-0.475431,9.48414,0,0.30451,1.83535,4.44567,5.30105,7.49517,9.08031,6.56964,5.38196
0.694,0.364021,10.8399,0,0.198401,4.8712,24.4363,29.4524,56.4249,74.3935,93.4024,57.4307
0.504,0.62129,9.50843,1,2.56872,6.3198,10.0267,12.2356,12.1885,14.0949,10.344,9.17643
0.817,0.444929,9.76414,1,0.227093,0.690662,2.61117,2.76463,4.02131,5.44867,5.68383,3.56591
0.694,-1.32269,10.524,0,0.0758278,1.93726,9.37008,11.429,19.4175,17695.934942785036,23.2527,15.1034
0.909,0.79377,11.0211,0,0.12158,2.09469,13.902,16.7292,34.4169,47.2694,57.6605,39.7596
0.348,0.523564,9.41288,0,4.77087,26.2887,58.0667,63.4776,99.9064,124.96,158.111,135.354
0.612,0.801547,9.58249,1,2.23687,4.45558,7.86764,8.49914,11.7272,13.8096,14.5313,9.98415
1.284,1.19702,10.0851,1,1.2278,1.47369,3.46885,3.98856,4.36498,4.58886,4.84052,4.50565
0.474,-0.35887,9.66517,1,0.942984,4.52651,8.75583,9.86659,13.9022,17.6871,14.4566,12.6284
0.746,0.876665,9.81448,1,0.332385,1.80991,6.26763,6.93287,17.8541,28.1254,41.9542,30.8825
1.217,1.18901,10.0076,1,0.8221,1.22315,2.9773,3.04321,5.08135,7.72739,11.497,11.8062
0.948,-0.0260767,10.4795,0,0.149093,0.908235,6.1285,7.28817,13.6358,19.0665,25.5772,18.8208
0.694,-0.149876,9.27663,1,0.293115,0.682357,1.55496,1.34908,2.47267,2.14085,1.93151,1.07673
0.375,-0.0509143,9.05116,0,0.621473,5.15413,13.9114,16.0614,33.2417,47.2969,37.4747,34.9046
0.817,0.702954,10.6292,0,0.169548,1.62128,8.95746,10.8273,21.1022,19919.67589380416,32.2937,19.8498
1.047,1.27645,9.85535,1,1.86379,2.51238,5.09077,5.48241,6.19621,7.27651,9.40327,7.53394
0.534,0.303001,9.79471,1,1.17102,4.59044,9.72619,10.8852,16.0108,19.7579,16.7191,12.9207
0.661,0.00185376,10.8576,0,0.308664,5.82833,27.7244,34.2736,64.8826,86.6941,100.995,64.6284
0.208,-1.48075,8.99635,0,0.720051,4.49233,8.32448,9.03016,11.3227,13.0973,6.48764,4.52639
0.781,1.10153,9.97456,1,1.53814,3.50857,8.6351,8.31026,11.8944,14.5317,18.0933,12.2398
0.127,-2.29828,7.39163,1,0.188144,0.512488,0.632418,0.738996,1.20334,1.12231,0.296541,0.249277
0.645,-2.13847,9.9859,0,0.0399872,1.14174,4.23902,4.93492,8.05813,10.1361,8.62229,5.60173
1.068,1.38198,9.91563,1,1.85444,2.52858,5.2348,5.46316,6.4969,7.08421,10.0475,7.20019
0.987,0.960002,10.6132,0,0.119884,1.15803,7.69821,9.52513,18.7657,26.3363,36.2006,26.1622
0.661,-1.28847,10.6421,0,0.142209,3.5091,15.6448,18.7425,33.5528,44.0768,45.6379,28.4269
0.335,0.359707,9.23681,1,2.67231,9.03253,15.3742,15.3459,18.5757,21.3796,12.676,11.425
0.375,0.424035,10.8074,0,1.59974,35.1135,97.4233,111.569,195.969,252.249,176.687,149.391
0.348,-0.126687,9.41151,0,0.404607,3.21112,6.97595,7.81847,11.3577,9794.416496824682,7.18429,5.92331
0.645,0.245224,9.47269,1,0.993709,2.56861,5.20307,5.57263,7.4513,9.35112,9.30208,7.1222
0.661,0.353252,9.35865,1,0.902391,1.65254,2.79397,2.76822,3.72914,4.06201,3.1707,2.21713
0.375,0.429545,10.3511,0,0.99887,18.2173,45.4044,53.0874,86.4539,108.058,82.1036,64.2774
0.01,-4.41623,4.8834,1,0.297018,0.378446,0.600808,0.473632,0.626215,0.526083,3.21719,3.50054
0.474,-0.200762,9.23349,1,0.544795,2.129,3.62439,3.8698,4.41287,5.10187,3.40889,2.97335
1.088,1.3214,10.3692,0,0.148436,0.805327,3.89174,5.01161,12.3436,21.1647,36.7304,33.1731
1.377,0.152295,10.8204,1,0.664431,1.59399,5.16011,8.95938,12.8257,14.5955,18.0117,18.4677
0.948,0.364119,10.5158,0,0.182504,1.00851,6.31276,7.55046,16.3423,25.4812,39.0447,31.1465
0.928,0.513283,10.4958,0,0.139301,1.08271,5.4613,7.00048,13.0186,17.8411,19.8221,12.6183
0.22,-0.513097,8.65677,1,1.18616,4.40587,6.75831,7.16992,7.87195,8.95011,5.69503,5.36189
0.504,0.68105,9.86658,0,1.79476,12.9829,36.135,41.1048,69.9819,59986.71133968184,83.7586,63.5999
1.217,1.42799,10.2566,1,1.5104,2.37685,5.45305,6.30762,8.00483,9.6625,10.9978,10.4737
0.948,1.16804,9.95131,1,0.692936,1.48827,4.57364,5.49733,8.89774,11.3124,20.5212,16.2674
0.348,0.72465,9.72852,0,2.86563,21.9822,58.5958,65.7323,119.19,159.029,106.176,114.257
0.519,0.521913,9.43905,1,1.86332,5.80229,10.654,12.9782,17.1099,20.7523,17.7435,14.6378
0.711,0.386942,10.7099,0,0.217605,2.97096,16.2254,19.9195,39.2837,52.7041,64.9198,38.5886
0.661,-0.906147,10.4391,0,0.114823,2.53796,10.5571,12.6769,22.5085,29.0597,27.3057,17.8389
0.948,0.136439,10.7751,0,0.0439372,1.03382,7.6251,8.6672,20.581,30.1484,41.5074,30.2984
1.449,1.31358,9.90479,1,0.931833,1.17707,2.0503,2.74696,2.94191,3.03357,3.62067,3.37283
0.928,1.10131,10.2967,1,0.9587,2.2135,8.16411,8.11821,12.8966,16.9834,20.504,14.3252
0.46,-1.72945,10.3502,0,0.277128,7.62004,22.3501,26.0065,48.9922,63.1976,47.0621,36.9336
0.348,0.309627,9.02411,1,2.47112,6.79206,10.0012,9.56649,10.6304,12.0218,8.07996,6.58901
0.519,0.194877,10.5272,0,1.65743,15.8274,45.8526,55.4433,101.623,131.02,127.376,96.5449
0.596,0.737471,9.91893,1,2.0858,6.86527,13.2929,14.3722,19.5034,23.1435,21.6902,16.3529
2.87,1.80878,10.8075,1,0.28755,1.08603,1.467,1.44767,3.06349,4.19913,11.6201,15.9323
0.711,0.916084,10.0067,1,0.983219,3.10574,8.61977,9.61873,15.9644,21.0232,22.9742,16.4434
1.047,0.769554,11.1408,0,0.18932,2.44302,18.768,22.8019,51.084,72.3623,123.973,87.2561
1.109,1.22395,9.61854,1,0.442189,1.03573,2.25866,2.16207,2.91718,3.50146,5.83292,5.46918
0.321,-0.288993,9.12798,1,0.621521,2.92992,5.18123,5.28885,6.74505,7.53015,4.52982,3.45969
0.711,0.474745,10.5791,0,0.122177,2.1235,10.7051,12.994,22.7268,31.4105,32.133,19.732
0.489,0.278997,10.1954,0,1.02178,7.51185,21.656,25.6637,39.8893,49.0494,40.9229,29.7821
0.519,0.350757,9.71928,1,0.916366,4.48804,9.75024,11.3219,15.1537,17.6826,15.8651,12.1686
0.375,-0.485381,9.49215,0,0.202833,2.50531,5.60133,6.22048,8.48998,10.2423,5.35509,4.10638
1.33,0.796309,10.4776,1,0.799774,1.19811,3.52925,5.08685,10.3817,13.7071,21.7543,19.7528
0.474,0.798953,9.42628,1,3.98305,7.7628,11.4367,13.9096,10.4271,11.226,8.20423,6.84635
0.375,-0.030345,9.23998,1,0.808576,3.65618,6.58963,6.70083,8.25579,9.16597,7.11819,5.71188
0.474,-1.479,10.1627,1,-0.00744561,2.24451,9.71422,11.2861,32.9089,31952.640888330083,41.1353,29.8623
0.01,-4.05453,4.6623,1,0.881331,1.21717,2.67734,3.34603,4.61918,5.22822,12.0387,11.392
0.628,-1.18231,10.9829,0,0.245916,8.85182,40.121,46.0982,91.7821,85290.76376774008,137.323,90.4248
0.504,1.17024,10.1842,1,8.01768,20.7927,36.4172,49.6798,54.2731,64.5094,55.8735,56.2734
0.519,0.0226213,9.05303,1,0.790713,1.98882,3.07273,2.60153,3.55872,3.45413,2.4892,1.82661
1.307,0.532467,10.3091,0,0.257466,0.60222,3.10493,4.33067,13.2134,20.4087,37.2593,36.7285
0.361,0.293494,9.14574,1,2.11738,6.74339,10.3496,10.2253,10.7602,12.0482,8.88984,8.48412
0.504,0.0780694,10.1021,0,0.348414,3.41086,11.7908,12.8626,24.9458,30.8613,26.0498,18.3833
0.361,0.105851,9.13758,1,1.02409,5.02255,8.26574,8.47163,11.1026,12.9073,7.76131,6.49968
0.361,0.74239,10.1463,0,3.90073,28.2983,68.407,78.1237,127.521,111792.74672238184,130.353,109.605
0.628,-1.85493,9.87691,0,0.169855,1.39062,4.6579,5.38671,9.69554,11.478,11.6872,8.49317
0.361,0.0941123,8.60197,1,1.38148,2.59891,3.4247,3.29732,4.13154,3.92917,3.42103,3.4789
0.967,1.00721,9.37897,1,1.14767,1.66866,3.39711,3.87369,5.47622,5.58233,7.14531,6.12277
0.729,0.750239,9.73416,1,1.32804,2.59969,6.12196,6.29437,8.81501,10.3031,9.06922,7.74904
0.612,0.0141093,9.51752,1,0.815244,1.92652,3.6838,3.7619,4.66411,5.16331,4.16553,2.71442
1.988,1.71071,10.7228,1,0.449008,0.867804,1.61464,1.65156,7.56386,10.7454,17.104,19.8976
0.89,1.0918,10.2727,0,0.362028,1.52878,6.72422,8.10648,17.2285,25.943,35.141,24.7422
0.817,1.02539,10.7888,0,0.2827,2.49997,15.7884,18.38,40.0005,58.4094,66.6096,44.1897
0.22,-0.594666,9.81673,0,1.78167,19.2022,42.0884,47.9751,71.3565,82.2777,46.6458,37.6016
0.361,0.327124,9.32895,0,1.23607,11.1106,28.9992,32.6761,65.9709,90.1539,58.0915,55.0778
0.474,0.249588,10.5758,0,0.746175,11.2198,32.4048,36.7814,62.4989,76.8203,52.8879,40.7047
0.853,0.655249,11.058,0,0.190949,2.83369,17.7525,20.9781,40.9385,57.1302,69.7527,47.0045
0.967,0.955506,10.1458,1,0.920249,1.6702,5.37196,5.69018,8.85559,11.6659,14.3267,10.3894
0.361,0.301979,8.97385,1,1.95529,5.14023,7.53528,7.2411,8.00426,9.40362,5.27585,4.58155
0.321,0.672873,9.41571,1,6.88781,20.6704,32.5645,33.2674,38.6592,44.5594,29.7048,28.0472
1.353,1.51756,10.2597,1,1.87719,2.50155,4.92883,5.5437,7.81867,5713.802140655019,11.0346,10.7718
0.445,-1.03849,10.4085,0,0.387535,8.94055,25.0157,28.2366,47.518,59.0989,35.2499,28.7969
0.853,0.954133,10.3567,0,0.147202,1.08255,5.73697,6.4456,15.8564,22.7282,27.6156,17.8347
1.007,-0.0523802,9.62557,1,0.163237,0.352776,1.35909,1.39053,1.96358,2.10658,4.78627,3.64807
0.504,0.136735,9.4559,1,0.800179,3.18678,5.63446,5.62543,7.22695,8.16245,8.09074,6.72073
0.909,0.341431,10.815,0,0.132713,1.69185,10.6008,12.3854,25.9722,25380.558085915865,49.1952,32.3672
0.853,0.451066,9.64106,1,0.469767,0.891341,2.53525,2.61957,2.80834,3.69466,4.48237,3.57295
0.474,-1.46294,10.5271,0,0.347313,8.96964,25.8965,29.522,48.92,60.8871,42.3504,30.7382
0.519,-0.279886,10.9291,0,0.57535,16.2104,58.376,69.1203,130.27,162.477,155.57,114.249
0.853,1.44092,10.4747,1,0.980395,3.58053,14.0253,15.4608,32.6186,46.4175,68.6219,50.3861
0.661,0.663763,10.5483,0,0.808411,6.35492,23.3553,29.3198,64.5777,68106.67635526699,127.322,86.7086
0.909,0.334091,10.502,0,0.0898803,1.10484,6.63238,8.30543,21.1028,34.6238,54.8798,38.6203
0.22,-0.308873,8.40174,1,1.23009,3.09389,3.90381,3.76053,3.74829,4.27077,2.30444,2.132
0.596,-0.438261,9.6689,1,0.872418,3.89132,7.42079,8.09017,9.29706,10.8913,8.4103,5.38068
0.403,-0.145467,8.86152,1,0.787183,2.14913,2.82354,2.4178,2.67725,2.90081,1.53937,1.47696
0.729,0.625571,9.866,1,1.00567,2.55592,6.81023,7.14118,10.7893,9203.877432716328,14.8295,10.1968
0.431,-0.0425136,8.76407,1,0.63202,1.3194,1.93333,2.48479,1.82817,2.65091,0.719498,0.0616246
0.348,0.0654792,9.53533,1,0.83594,10.7435,32.3713,37.9383,88.8525,91552.24065046507,98.0494,90.7641
0.645,-1.40851,10.7165,0,0.234986,5.36122,20.1964,23.1154,40.3521,52.339,44.8317,30.3846
0.928,0.765217,10.8674,0,0.0947608,1.2608,9.80255,11.8341,26.674,40.1855,54.0206,39.4921
0.835,0.16888,10.8355,0,0.12556,2.08717,12.8106,15.4615,30.8511,42.8664,51.5883,33.5121
0.711,0.860313,10.701,0,0.877303,6.46451,31.4475,40.0261,75.5945,105.432,116.477,68.6518
0.661,0.663763,10.5483,0,0.808411,6.35492,23.3553,29.3198,64.5777,68106.67635526699,127.322,86.7086
0.335,0.263381,9.33947,0,1.74065,11.1509,26.8099,29.5964,49.9972,64.6622,35.6791,32.3112
0.948,0.83982,9.81133,1,0.960942,1.53197,4.02283,4.83131,5.30473,6.17521,7.01694,5.35402
0.504,0.481447,10.215,0,1.60144,10.1281,26.9346,32.7893,60.0782,78.548,69.7708,56.2107
1.217,0.41817,10.1112,1,0.594128,0.983148,2.82915,3.14379,4.29109,5.21325,7.01703,6.43373
0.909,0.445182,11.2016,0,0.293397,4.45759,28.5438,34.009,66.041,92.4083,126.092,87.4388
1.027,0.917176,9.91572,1,1.04084,1.51,3.77142,4.18544,4.85475,3702.486023609967,6.39657,5.47349
1.152,-0.629552,10.9524,1,0.121446,0.951271,7.92143,9.77521,28.1096,48.2473,102.217,100.471
0.361,0.598643,9.3593,0,4.7,34.3649,84.2107,95.3725,166.988,151866.19877182177,174.99,159.375
0.361,0.641278,9.75474,0,1.96229,18.296,46.3224,52.1073,91.2218,116.036,80.3016,79.0895
1.261,1.01286,10.3085,1,1.07661,1.60523,4.34401,4.86731,11.1869,14.1046,27.3483,27.9901
1.217,1.58375,10.9234,0,0.334706,1.88998,8.85892,10.764,21.3,28.7247,41.1895,36.9812
0.612,0.451795,9.57519,1,0.928249,2.44578,3.92377,4.31355,5.08068,6.05646,4.80047,3.17935
1.152,1.21913,10.3938,1,0.804461,1.72037,5.91515,6.2545,10.318,13.6972,19.8024,16.9066
0.781,0.631534,9.6789,1,0.48422,1.2571,3.46819,3.53619,4.68343,4016.8149836078437,6.56276,4.54231
0.694,-0.238255,10.7883,0,0.19231,3.90789,18.739,22.3192,39.0738,50.3108,53.8847,34.2006
0.361,0.549315,10.2752,0,2.4663,27.7665,70.5338,80.0191,132.198,166.67,131.234,109.872
0.661,-0.124951,10.2846,0,0.578325,3.34129,10.7505,12.4991,21.3203,28.1796,27.3769,19.1451
1.307,0.090411,11.1438,0,0.106018,1.12921,6.76474,10.3844,26.4198,35.9404,58.8246,58.743
0.909,0.8508,10.7543,0,0.123221,1.48063,10.1984,11.9783,28.6449,28321.477881238992,59.9072,41.127
0.781,1.11563,10.2154,1,0.518608,2.45695,7.91619,9.29079,17.2519,24.5272,29.1999,19.4437
0.928,1.39093,10.7477,0,0.447232,2.46999,13.6823,16.0102,36.7511,56.9493,86.8516,61.5956
0.661,0.641598,10.5149,0,0.800601,5.26525,20.6065,24.3528,47.0743,45487.02060429591,68.1209,45.9126
0.22,-0.446412,8.55935,1,1.61489,7.088,12.1552,13.4038,16.5035,18.4725,10.7015,8.7845
0.928,1.27294,10.0545,1,1.41861,2.58639,6.85567,7.904,10.0882,12.8021,15.3283,11.04
0.22,-0.286577,8.74603,1,3.42869,12.2354,18.2169,19.6099,20.9211,23.6399,21.9066,17.566
0.799,0.858015,9.72966,1,0.855006,1.6723,4.38864,4.19928,7.64447,9.90541,13.3291,10.0912
0.389,-0.290889,8.97441,1,0.57511,1.993,3.15366,3.15613,3.3681,3.92221,2.69773,1.70989
0.474,-0.00882561,9.29334,1,1.06177,3.49457,5.54312,6.18769,6.92383,7.74133,5.08413,4.35949
0.661,-1.30653,10.4265,0,0.431576,3.68971,15.8091,19.4765,45.2832,66.0127,72.5959,50.9263
0.645,0.0502782,9.59554,1,0.812952,2.57114,5.67551,6.4378,9.58536,12.0803,12.6286,8.98681
0.928,0.391553,10.2783,0,0.0713326,1.1134,6.62847,7.624,15.8303,21.7128,30.7649,24.0178
0.729,0.602055,9.70241,1,1.13169,2.29494,5.09873,5.25731,6.43132,5308.597151305161,8.08093,5.1502
0.375,0.375367,9.56104,0,1.12929,9.00644,20.989,23.5218,37.8391,46.6664,29.2753,25.434
0.612,0.764214,10.1695,0,1.43756,6.86475,19.2014,22.7851,46.7927,69.6885,89.8452,65.823
0.661,-1.04192,10.9867,0,0.229887,7.45252,35.4497,43.591,80.3056,107.249,129.977,82.9319
0.116,-2.64044,7.48229,1,0.35435,0.895172,0.955837,0.852379,0.555341,0.467412,0.314008,0.0397199
0.711,0.674932,10.3373,0,0.24713,2.1441,10.295,12.6297,28.6496,42.9023,51.4029,35.0106
0.853,1.2442,10.1894,1,1.34685,3.33539,9.43876,10.1756,15.3472,18.9082,22.4294,16.2937
0.948,1.23659,9.53723,1,2.09696,2.46536,5.56254,10.8469,2.74889,2296.4248515902127,4.2796,3.71425
1.261,1.62991,10.9757,0,0.388254,1.68618,8.10896,11.6937,31.4571,48.0219,95.5659,91.9859
0.817,0.554268,10.895,0,0.20921,1.30253,15.108,20.3246,37.2931,42.5902,58.6342,54.7242
0.389,-0.131865,9.08669,1,0.899717,3.3022,5.80982,6.27752,7.37563,8.12833,6.85692,5.37394
0.474,0.285588,9.38181,1,1.72073,4.83728,8.1834,9.24352,9.27346,10.4705,7.55526,6.47845
0.389,0.733249,10.3738,0,2.09859,26.2904,72.3417,82.44,140.116,175.606,134.004,106.449
0.504,0.44517,9.88887,1,1.53738,6.73741,15.4983,18.1962,27.6308,33.736,28.9108,23.3815
0.208,-1.33033,8.76063,0,0.52621,3.14255,5.55865,5.97613,6.78156,7.25516,4.1123,2.53952
0.375,-0.245238,8.93922,0,0.370153,2.28085,4.88966,5.24466,8.10135,9.77105,6.00282,5.33541
0.645,0.174548,10.0187,0,0.341679,2.16142,8.19065,10.39,19.5273,26.214,29.8549,21.0531
0.928,1.02948,9.95113,1,1.29291,2.01606,5.6763,5.99884,8.08227,10.2965,13.455,9.23498
0.257,-1.7066,9.00698,0,0.386257,2.77831,5.45529,6.07799,7.45736,8.73186,5.26158,3.86483
0.321,0.766926,9.38772,1,8.2241,29.178,56.8414,57.9159,91.6344,114.848,83.3786,95.2233
1.152,1.10302,10.081,1,1.135,1.61595,4.11638,4.35995,5.06096,5.7082,7.61886,6.60132
0.46,-2.29156,10.3363,0,0.211416,5.60335,16.1056,18.171,31.0262,27798.84199548722,23.5583,18.6752
0.711,0.5794,10.1586,0,0.0853104,1.22222,5.78091,6.89547,13.0857,18.0294,17.4458,11.6768
0.853,-0.605646,11.1893,0,0.199298,3.63166,25.3058,26.4292,56.8568,80.6596,103.1,68.1814
0.909,1.28445,10.169,1,1.52959,2.97525,8.80468,9.25961,13.6714,17.0474,23.0701,16.5696
0.711,0.503055,11.1108,0,0.303538,7.65157,41.3823,51.3218,99.1706,133.607,180.547,112.072
0.389,0.561867,9.98713,0,1.37639,15.1389,36.6822,41.4752,64.6533,81.9501,54.0582,44.5206
0.534,0.858971,10.2377,0,3.30647,14.5932,35.6533,41.1651,67.6355,84.1857,82.7162,64.3497
0.948,-0.218992,10.948,0,0.520046,3.00913,18.7491,20.9295,31.7991,29302.160544357677,55.2587,40.7147
0.817,0.284286,10.6912,0,0.0231987,1.61034,9.46429,10.7966,21.4251,28.7185,33.8311,21.5236
0.01,-4.21092,4.65529,1,1.27505,2.70979,8.40672,9.37689,15.903,24.0795,46.549,31.0447
0.361,0.0210728,10.432,0,0.728384,14.2522,36.0328,42.8654,72.4929,92.7738,51.3801,42.62
0.519,-0.199689,10.9615,0,1.19588,24.6491,75.9257,85.5751,138.579,172.113,157.477,114.172
0.335,0.125053,9.1867,1,1.54945,6.70197,11.0877,11.4678,13.6415,16.313,9.92881,8.54343
1.088,0.437143,10.5026,0,0.21387,0.807527,4.65819,5.29595,11.9202,15.546,24.0396,17.9107
0.389,0.418762,8.93358,1,2.58224,5.58626,7.79846,7.85002,7.52796,8.70902,5.24323,3.9292
0.596,0.810774,10.3697,0,1.71386,8.76845,25.9688,29.7281,51.5926,65.8134,65.2209,44.4685
0.335,-0.320692,8.80061,1,0.912351,2.80826,3.95117,4.00114,4.09699,3393.290346461892,2.90309,2.52818
0.948,0.877068,9.83639,1,0.885178,1.37983,3.59809,3.36883,4.51412,5.55844,5.91779,4.42028
0.928,1.01929,10.6799,0,0.378686,2.56223,12.8094,14.8372,28.5728,37.4776,52.4647,34.4812
1.047,1.09419,11.1052,0,0.183996,1.96086,14.3512,17.8259,39.2578,55.3229,76.2064,51.183
1.217,-0.466485,11.2442,1,0.103929,1.00231,8.93752,13.9015,42.6996,66.7622,136.065,122.526
0.361,0.278545,10.4186,0,0.89502,16.367,40.476,46.4456,77.4456,98.0314,54.4941,45.9876
0.711,0.497669,9.71042,1,0.643584,1.97846,5.16222,5.3779,8.18083,11.8103,13.8146,9.68326
0.661,0.507635,9.56253,1,1.38703,2.79049,4.72333,5.03167,5.29439,5.38348,4.60086,3.29748
0.335,-0.072693,9.24686,1,0.990075,3.88424,6.62484,6.60243,8.05424,9.05707,4.24861,2.95285
0.041,-3.90436,6.7909,1,0.499302,1.45931,1.98575,2.21126,2.34161,1519.8254378146696,1.62164,1.09566
0.474,-1.06188,9.47346,0,0.185134,2.21632,5.25058,5.96346,9.48893,11.0679,10.6849,6.91527
1.284,1.49444,10.5968,1,1.1421,2.23405,6.77163,8.37128,15.3684,18.8555,28.0967,28.718
1.152,1.28525,10.8381,0,0.923695,2.34884,10.6907,14.1009,30.3943,45.4204,78.1658,64.1927
0.127,-1.0624,8.31054,1,1.34505,4.64145,6.96628,7.14731,7.23635,7.21289,3.40481,2.6396
0.504,0.321695,10.0402,0,1.67597,8.0371,18.8943,21.6608,33.0374,39.5735,31.5059,27.3042
0.729,0.528747,10.6992,0,0.339784,3.58135,18.2047,21.7656,40.7934,54.3927,65.9742,41.5377
1.047,0.878664,10.6923,0,0.109323,0.794838,5.17809,6.38634,15.1181,24.0494,33.7463,29.0811
0.987,1.32885,10.3089,1,1.54527,2.99386,9.16003,10.5932,14.6518,19.4396,26.0024,20.7186
1.027,-0.495828,10.9336,0,0.175005,2.02301,13.3798,16.1537,30.3687,41.448,58.5011,46.8388
0.474,-0.24223,10.0279,0,0.122356,2.70594,8.06474,9.36905,15.3862,19.0782,14.0816,10.083
0.948,1.10561,10.5868,0,0.572705,2.06673,11.4117,13.3991,28.4384,42.3049,63.3901,46.0215
1.027,0.705746,10.3871,1,0.728415,1.96258,7.3188,7.7952,11.0515,13.728,13.9893,11.7478
0.375,0.306321,9.41132,0,1.22824,10.0653,24.5072,27.5648,45.8269,57.9162,36.7934,30.6233
1.988,1.6908,10.8716,0,0.312249,0.544124,1.35768,1.46411,8.76256,9265.011446875367,26.9269,31.3559
1.284,1.486,10.1238,1,1.74687,2.29111,4.49965,5.07255,6.05187,6.66567,8.6701,7.23205
1.068,1.51451,10.6608,0,0.562005,1.97394,9.29865,10.295,18.8778,24.6171,31.685,23.1578
0.22,-0.42716,8.43837,1,1.49254,5.39744,8.74381,9.08798,11.0332,12.0353,6.89348,5.3631
0.375,0.315243,9.58992,0,0.647848,6.74585,19.5096,21.6017,41.5047,56.02,37.5893,35.8508
0.375,-0.222636,9.166,0,0.536164,3.72651,8.14681,9.28516,14.4769,18.7865,13.5925,11.9661
0.694,0.690169,10.7457,0,0.2252,3.87723,20.0151,24.0907,47.6207,65.2514,78.7825,52.7211
